sid,bout,text,has_foul,ml_prob,pred_foul
29,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"the american parries a one-two and swings out a left hand and a right, and maksum adjusts his nose and shoots for a double-leg takedown.",0,0.0013749116889539745,0
30,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"raposo cannot defend the initial attempt, looking to his corner directly behind him for advice how to at least get back to his seat.",0,0.0013749116889539745,0
31,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"he follows their instructions to kick back to his feet, so maksum lifts him off the ground and slams him down.",0,0.0013749116889539745,0
32,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"raposo wraps up a triangle choke off his back when he hits the mat, and he transitions to an omoplata shoulder lock before maksum tosses it all aside and nails him with an elbow.",0,0.0013749116889539745,0
33,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"raposo scoots back upright, and maksum sucks his hips out and puts him back on the floor.",0,0.0013749116889539745,0
34,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"maksum tries for one more mat return, but the round ends in the clinch instead.",0,0.0013749116889539745,0
35,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"sherdog scores jay pettry scores the round: 10-9 raposo brian knapp scores the round: 10-9 raposo tyler treese scores the round: 10-9 raposo round 3 like the previous two rounds, maksum locates himself directly in the center of the octagon and presses forward.",0,0.0013749116889539745,0
36,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"raposo meets him in the middle and throws hands, only for maksum to scoop him off his feet and put him on the floor.",0,0.0013749116889539745,0
37,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"raposo wall-walks to get back upright, leaning his weight on the fence to take some of the pressure off of him.",0,0.035645775101684034,0
38,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"maksum hits a suplex to put raposo on the floor, and the american rebounds easily to put his back to the wall again.",0,0.0013749116889539745,0
39,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"raposo pummels to break out of the clinch, and he walks down ""kazakh"" loaded for bear.",0,0.0013749116889539745,0
40,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"he scores a right hand over the top and leans to evade the counter, and dips in to pop maksum in the chops with a shovel left.",0,0.0013749116889539745,0
41,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"maksum walks raposo down around the cage and pushes a front kick after him, and raposo replies with a spirited overhand right.",0,0.035645775101684034,0
42,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),raposo shuts down a takedown shot and threatens with his right hand.,0,0.0013749116889539745,0
43,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"raposo puts everything behind his big swings, and maksum takes advantage of one with a deep double-leg shot.",0,0.0013749116889539745,0
44,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"when raposo shuts it down, maksum transitions to a single, looking for anything to work with but unable to find it.",0,0.0013749116889539745,0
45,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"raposo breaks free and dodges a front kick, and he loads up on power punches.",0,0.0013749116889539745,0
46,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"raposo goes with a right to the body and left to the head, and maksum shoots low and is shut down.",0,0.0013749116889539745,0
47,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"raposo pushes maksum to the ground, and maksum blatantly grabs the fence to reverse his position and stop a takedown from materializing.",1,0.9065901716963835,1
48,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"mitchell is enraged by the foul, pausing the action and deduction a point for the fight-altering foul.",0,0.0013749116889539745,0
49,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"it is unclear if maksum understands, but one point is one point and likely a major factor as only a few seconds are left in the fight.",0,0.0013749116889539745,0
50,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"raposo is the one to push the pace despite maksum being down on the scorecards, and maksum flips his foe to the floor but cannot keep him there for more than a second.",0,0.0013749116889539745,0
51,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"the horn blares, and another betting upset may be in the cards.",0,0.0013749116889539745,0
52,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),sherdog scores jay pettry scores the round: 10-8 raposo (29-27 raposo) brian knapp scores the round: 10-8 raposo (29-27 raposo) tyler treese scores the round: 10-8 raposo (29-27 raposo) the official result mitch raposo def.,0,0.0013749116889539745,0
53,Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),"azat maksum via unanimous decision (30-26, 29-27, 29-27)",0,0.0013749116889539745,0
1,Hamdy Abdelwahab (265) vs. Chris Barnett (261),hamdy abdelwahab (265) vs.,0,0.0013749116889539745,0
2,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"chris barnett (261) betting preview | scouting report | odds: abdelwahab (-360), barnett (+285) round 1 from the lightest men's division of flyweightâalthough the previous maksum-raposo pairing was technically out of that classâto the largest we go, when one of these two goliaths about to enter the octagon will weigh more than maksum and raposo combined.",0,0.0013749116889539745,0
3,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab (6-1, 1 nc; 1-1, 1 nc ufc) pushes against the heavyweight cap, but so does the far shorter barnett (23-9, 2-3 ufc), with their body types a wee bit different but similarly ready for combat.",0,0.0013749116889539745,0
4,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"the big fellas bump their equally big fists together, and referee marc goddard crosses his fingers in hopes that the structural integrity of the cage remains sturdy.",0,0.0771147243871459,0
5,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab says hello with an immediate body kick, and barnett gives him one right back.",0,0.0013749116889539745,0
6,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab runs across the cage at his opponent, with a tackling takedown that is not even as much of a double as it is just a giant wall of meat crashing into another.",0,0.035645775101684034,0
7,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"he puts barnett on his stomach and starts beating on him, and he picks it up with right hands as goddard tells the man formerly known as ""huggy bear"" to fight back.",0,0.0013749116889539745,0
8,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett responds by exploding to his feet for a moment, but abdelwahab torques him right back down.",0,0.0013749116889539745,0
9,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett nearly pulls on the fencing, gripping anything he can to stay upright as abdelwahab chain-wrestles him.",0,0.09590137921160868,0
10,Hamdy Abdelwahab (265) vs. Chris Barnett (261),abdelwahab pulls barnett down on his face and signals to goddard that something is wrong.,0,0.005116131335452714,0
11,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"goddard tells him to start fighting, with barnett controlling his wrist to stop from the offense.",0,0.0013749116889539745,0
12,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett turns and rushes back to his feet, and he begins to brawl.",0,0.0013749116889539745,0
13,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab answers this with a double-leg shot, putting ""beastboy"" on the mat and busting open his cauliflower ear in the process.",0,0.0013749116889539745,0
14,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett is flattened out on his stomach, and abdelwahab smashes him in the back of the head with an elbow.",1,0.7173179079227923,1
15,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"goddard calls time and shouts at abdelwahab for the foul, and barnett is in trouble after getting nailed like that.",0,0.002006738659845626,0
16,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"he can barely get back to his feet, and he clutches the back of his head.",0,0.7173179079227923,1
17,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett tells goddard he needs a minute, and goddard calls in the doctor to check on the bloodied barnett.",0,0.002006738659845626,0
18,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett says he is good to continue, and goddard deducts one point for the illegal elbow landed by abdelwahab.",0,0.005734452609972343,0
19,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab is not thrilled, but after two minutes, they get back to it.",0,0.0013749116889539745,0
20,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett does not look so great, but he says he is ready to fight again.",0,0.0013749116889539745,0
21,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab keeps his distance with a front kick that he uses to set up a blast double, and he bounces off barnett's belly and is stood up.",0,0.0013749116889539745,0
22,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett jams him in the guts with a knee, and abdelwahab returns the factor.",0,0.0013749116889539745,0
23,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab rips a pair of elbows upstairs, and barnett fires back and lands a left.",0,0.0013749116889539745,0
24,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab shoots for a single, and barnett wobbles away and escapes.",0,0.0013749116889539745,0
25,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab wings a right hand before shooting, and he abandons it and tries another way in.",0,0.0013749116889539745,0
26,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett drops his shoulder like a football player and pushes him back, and he cracks the fighter currently repping new york with a right hand.",0,0.0013749116889539745,0
27,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett chips at the front leg with a kick, and abdelwahab boots him in the belly.",0,0.0013749116889539745,0
28,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab slugs barnett with a right hand, backing off to avoid the counter as the round ends.",0,0.0013749116889539745,0
29,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"as soon as the bell sounds, barnett clutches the back of his noggin in pain.",0,0.0013749116889539745,0
30,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"sherdog scores jay pettry scores the round: 9-9 brian knapp scores the round: 9-9 tyler treese scores the round: 9-9 round 2 a fist bump starts off the second round, and barnett opts to lead off with a one-two that is parried.",0,0.0013749116889539745,0
31,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"he fires off a low kick that is not, so he doubles and triples up on it.",0,0.0013749116889539745,0
32,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"when kicking the body on the other side, abdelwahab counters his man up top.",0,0.0013749116889539745,0
33,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab shoots in for a double, and barnett talks to goddard while defending it.",0,0.0013749116889539745,0
34,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab chains it into a single, and ""beastboy"" shuts that down as well but is stuck mashed against the wall.",0,0.0013749116889539745,0
35,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab hits a trip, making barnett grimace on the way down.",0,0.0013749116889539745,0
36,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett considers a kimura sweep, but abdelwahab opens up with right hands on the temple as barnett shells up.",0,0.0013749116889539745,0
37,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab's punches wrap around his guard and stand him up, but barnett toughs his way to his feet.",0,0.0013749116889539745,0
38,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab immediately mat returns him with an easy trip, and he again flattens out the shorter heavyweight and punches him on either side of the head and the back as well.",0,0.0013749116889539745,0
39,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab's clubbing punches to the side of the head break open barnett's ear again, and he hunts for undercuts beneath barnett's armpit until barnett turns to his back.",0,0.0013749116889539745,0
40,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab's right hands are growing softer but they are still adding up, with goddard watching on but not calling for anything other than for abdelwahab to be careful and for barnett to not grab the chain links.",1,0.6470388793456985,1
41,Hamdy Abdelwahab (265) vs. Chris Barnett (261),abdelwahab sits on barnett's back and keeps his foe on his belly until barnett is tired of getting smacked and posts off his hands.,0,0.0013749116889539745,0
42,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"goddard asks for abdelwahab to do more than his wimpy punches, and barnett looks to crawl away.",0,0.0013749116889539745,0
43,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab climbs on barnett's back to keep him stuck with no options, and he sits on barnett's back like a mean-spirited cowboy and tosses out light strikes on either ear.",0,0.0013749116889539745,0
44,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett stands up, and abdelwahab looks to pull him down from behind.",0,0.0013749116889539745,0
45,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"as he does, he accidentally pulls barnett's shorts down, and fans get quite a show.",0,0.006169335623100738,0
46,Hamdy Abdelwahab (265) vs. Chris Barnett (261),the horn sounds as the part of the crowd that saw the glorious full moon cheers.,0,0.0013749116889539745,0
47,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"sherdog scores jay pettry scores the round: 10-9 abdelwahab brian knapp scores the round: 10-9 abdelwahab tyler treese scores the round: 10-9 abdelwahab round 3 huffing and puffing, the heavyweights clap hands having reached the 10-minute mark.",0,0.0013749116889539745,0
48,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab slowly meanders forward, a front kick or two offered to move ahead.",0,0.0013749116889539745,0
49,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab ducks a right hand to score his own left, and he checks to make sure that his pants did not fall down.",0,0.0013749116889539745,0
50,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"they clash low kicks at the same time, and barnett offers another and a spinning wheel kick to follow.",0,0.0013749116889539745,0
51,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab stands firm and jacks ""beastboy"" in the jaw with a fierce right hand, and he ducks down and tackles barnett to the floor.",0,0.0013749116889539745,0
52,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab gets right after it, hunting for a finish with ground punches without a submission in sight.",0,0.0013749116889539745,0
53,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab wants to punch out his adversary, and his strikes do make goddard ask for barnett to do more.",0,0.0013749116889539745,0
54,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett answers by rolling to his back, and abdelwahab rails him with a right hand as soon as he turns.",0,0.0013749116889539745,0
55,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett turns to his side and grimaces, and he gives his own back up so that he can post off and get to his knees.",0,0.0013749116889539745,0
56,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab puts a little more behind a few of his punches, and goddard sees that he is not doing enough in this semi-dominant position and stands them up.",0,0.0013749116889539745,0
57,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett pulls his shorts up, and he is ready to defend the oncoming takedown that abdelwahab uses to throw at him.",0,0.003935476965348898,0
58,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett stays on his feet, but abdelwahab presses him on the fence.",0,0.035645775101684034,0
59,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab hits an outside trip to put barnett on the floor, making barnett's knee crank an odd direction on the way down.",0,0.0013749116889539745,0
60,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"abdelwahab drums on barnett's cheek with right hands, with little-to-no power on them but a fair amount of volume behind them all.",0,0.0013749116889539745,0
61,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"barnett twists and turns but is totally stuck in the mud, with abdelwahab slugging him on either side of the head.",0,0.0013749116889539745,0
62,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"he sits up and raises his arms in the air before time expires, and no one cheers for him.",0,0.0013749116889539745,0
63,Hamdy Abdelwahab (265) vs. Chris Barnett (261),the miserable fight that sherdog senior editor ben duffy coined the worst kind of carnival ends after 15 minutes of a slopfest.,0,0.0013749116889539745,0
64,Hamdy Abdelwahab (265) vs. Chris Barnett (261),sherdog scores jay pettry scores the round: 10-9 abdelwahab (29-27 abdelwahab) brian knapp scores the round: 10-9 abdelwahab (29-27 abdelwahab) tyler treese scores the round: 10-9 abdelwahab (29-27 abdelwahab) the official result hamdy abdelwahab def.,0,0.0013749116889539745,0
65,Hamdy Abdelwahab (265) vs. Chris Barnett (261),"chris barnett via unanimous decision (29-26, 29-27, 29-27)",0,0.0013749116889539745,0
1,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),jose delgado (147: missed weight) vs.,0,0.0013749116889539745,0
2,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"nathaniel wood (146) betting preview | scouting report | odds: delgado (-148), wood (+124) round 1 another catchweight affair plays out as the prelims rattle on, with ""the last kingsman"" wood (21-6, 9-3 ufc) pocketing a fifth of delgado's (10-1, 2-0 ufc) take-home, win or lose.",0,0.0013749116889539745,0
3,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),the mma lab prospect surrenders a solid chunk of change but hopes to make it back by claiming his first post-fight bonus with a stoppage to thereby keep his 100% finish rate intact.,0,0.0013749116889539745,0
4,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"the athletes who meet now at 147 pounds will draw the oversight of referee jason herzog, who will keep things on the up-and-up as best he can.",0,0.0013749116889539745,0
5,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),the competitors touch 'em up.,0,0.0013749116889539745,0
6,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado starts off kicking aplenty, and wood rings him up with a right hand up top and a left down the middle.",0,0.0013749116889539745,0
7,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"one of delgado's kicks inadvertently bumps into the cup of his opponent as he goes for an inside thigh, and herzog sees it and gives him time to recover.",1,0.7130630096857009,1
8,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood takes 30 seconds before they resume, and delgado goes right back to kicking all targets.",0,0.0013749116889539745,0
9,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood chomps down on his gumshield to slug it out, and delgado meets him with big swings until backing off to whip a kick to the body.",0,0.0013749116889539745,0
10,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado nails wood with a front kick, and he races at the brit with a blistering flurry of punches.",0,0.0013749116889539745,0
11,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood is tough as nails but has the bridge of his nose busted open, and delgado fires at the spot with a head kick.",0,0.0013749116889539745,0
12,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood recovers, and delgado spins with destroys him with a spinning back fist.",0,0.0013749116889539745,0
13,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood hits the deck in big trouble, and delgado pounces and starts smashing him with ground strikes.",0,0.0013749116889539745,0
14,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"the punches continue to mount as wood's face transforms into a crimson mask, and wood twists and turns and does enough to survive all while under fire.",0,0.0013749116889539745,0
15,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"when wood leans himself against the wall, delgado hacks at him with elbows, and wood is wearing it but fires back.",0,0.0013749116889539745,0
16,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado decides against punching himself out, instead measuring his strikes and working his way in behind a front kick and a right hand.",0,0.0013749116889539745,0
17,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"the mma lab product switches stances to further fluster wood, doing work with low kicks that try to set up his big left hand.",0,0.0013749116889539745,0
18,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado jams a knee to the chest, and wood knocks him off his feet with a counter right.",0,0.0013749116889539745,0
19,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado springs back off his seat and backs off, and wood chases after him loaded for bear.",0,0.0013749116889539745,0
20,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood gets right in front of him and knees him cleanly, and they bang it out as blood sprays from wood's face.",0,0.0013749116889539745,0
21,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado slips a right hand to work the body, and they take it down a notch for a moment.",0,0.0013749116889539745,0
22,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"both men jab the body, and delgado follows one with a right hand and pulls back at the last second from a head kick.",0,0.0023922100250135113,0
23,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood goes after his foe's legs, and the horn sounds with the athletes pump-faking.",0,0.0013749116889539745,0
24,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"sherdog scores jay pettry scores the round: 10-9 delgado brian knapp scores the round: 10-9 delgado tyler treese scores the round: 10-9 delgado round 2 action kicks right back off as the second round opens, with both men offering whipping low kicks at one another.",0,0.0013749116889539745,0
25,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"they turn their hips into these powerful blows, and delgado mixes things up with a front kick square into wood's face.",0,0.0013749116889539745,0
26,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood keeps his guard up, managing to block the subsequent high kick, but the impact still shakes him a little.",0,0.0013749116889539745,0
27,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood walks right into a right hand and a knee, and he adjusts his nose and keeps powering forward behind a jab.",0,0.0013749116889539745,0
28,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood snaps out a right hand and a low kick, and he sneaks in a short left.",0,0.0013749116889539745,0
29,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"they crash together, but abandon it before trying for a takedown.",0,0.0013749116889539745,0
30,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood pushes forward to bully delgado against the fencing, forcing delgado to turn against the wall so he can trip him up.",0,0.035645775101684034,0
31,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado bounces off the floor and manages to get out of the tie-up, pushing through a sharp jab to put hands on the brit's face.",0,0.0013749116889539745,0
32,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado fires off another low kick, and it too strikes wood's cup for his second groin kick foul.",1,0.704042544112707,1
33,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"herzog tells that that it may have been an accident, but it's two now.",0,0.0013749116889539745,0
34,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"they resume after 45 seconds of a break, with herzog telling delgado to watch his weapons.",0,0.0013749116889539745,0
35,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood flashes his jab immediately, and he scoops a left hand around the top.",0,0.0013749116889539745,0
36,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood smiles as he engages, perhaps growing in confidence if he feels delgado's power is starting to trickle down.",0,0.0013749116889539745,0
37,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado still connects cleanly on wood's mug, but wood is able to stand in the pocket and trade with him power for power.",0,0.0013749116889539745,0
38,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood dings delgado with a right hand and jabs him with a front kick, ignoring the clean blows landing from delgado so he can pressure him to the fence.",0,0.035645775101684034,0
39,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado resets and absorbs a chopping low kick, and he looks for distant shots to punctuate the round.",0,0.0013749116889539745,0
40,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"sherdog scores jay pettry scores the round: 10-9 wood brian knapp scores the round: 10-9 wood tyler treese scores the round: 10-9 wood round 3 delgado comes out of his corner firing, with scores possibly tied or him up two rounds to zip.",0,0.0013749116889539745,0
41,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood keeps a safe distance while hacking at delgado's lead legs, and he has his guard up to defend a high kick.",0,0.0013749116889539745,0
42,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado splits the guard with his jab, striking wood in the jaw with a follow-up right.",0,0.0013749116889539745,0
43,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),wood dances back and walks through a right hand to get in delgado's face.,0,0.0013749116889539745,0
44,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood kicks and is about to set up power, only for delgado to beat him to the punch and keep him at bay.",0,0.0013749116889539745,0
45,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado doubles up on front kicks to the body, and he narrowly evades a left hook.",0,0.0013749116889539745,0
46,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado goes to the body and head, and wood counters with a thudding left hand on the chin.",0,0.0013749116889539745,0
47,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado leaves himself open on the way back and scores another, and he is putting everything behind his attacks.",0,0.0013749116889539745,0
48,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"even a head kick from delgado hits wood about as hard as he can offer it, and the brit tanks it and presses ever onward.",0,0.0013749116889539745,0
49,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado dips and drills wood with a left hook, and wood offers back power jabs that draw out a shot from the mma lab fighter.",0,0.0013749116889539745,0
50,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado stands up and aims for a spinning elbow, and he ducks down and scoops wood off his feet.",0,0.0013749116889539745,0
51,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado aims a hacking elbow when wood stands, and he pops wood in the chops with an uppercut on the way back.",0,0.0013749116889539745,0
52,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood marches towards him, jab outstretched, and delgado leaps at him with an effective body kick.",0,0.0013749116889539745,0
53,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood forces delgado to twirl around with a low kick, and delgado whiffs on a high kick but gets a knee in.",0,0.0013749116889539745,0
54,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"wood stands firm and fires back with two hooks, and delgado's knee opens him up to getting taken down.",0,0.0013749116889539745,0
55,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"delgado grabs a kimura for a sweep, and as time expires, wood helps his now former foe to his feet.",0,0.0013749116889539745,0
56,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),sherdog scores jay pettry scores the round: 10-9 delgado (29-28 delgado) brian knapp scores the round: 10-9 delgado (29-28 delgado) tyler treese scores the round: 10-9 delgado (29-28 delgado) the official result nathaniel wood def.,0,0.0013749116889539745,0
57,Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),"jose delgado via unanimous decision (29-28, 29-28, 29-28)",0,0.0013749116889539745,0
1,Louie Sutherland (264.5) vs. Valter Walker (244),louie sutherland (264.5) vs.,0,0.0013749116889539745,0
2,Louie Sutherland (264.5) vs. Valter Walker (244),"valter walker (244) betting preview | scouting report | odds: walker (-310), sutherland (+250) round 1 tonight could be considered moving night at the ufc's muddled heavyweight division, with four of the 13 encounters booked in the weightiest category observed by the promotion.",0,0.0013749116889539745,0
3,Louie Sutherland (264.5) vs. Valter Walker (244),"having landed three heel hooks in a row, walker (14-1, 3-1 ufc) wants little more than to make that four straightâa record among anyone to set foot in the octagonâand to do so will have to hand sutherland (10-3, 0-0 ufc) his first defeat inside the distance.",0,0.0013749116889539745,0
4,Louie Sutherland (264.5) vs. Valter Walker (244),"the heavy hitters with win rates before the final bell at 70% or higher collide under the watchful eye of referee kerry hatley, bumping fists prior to engaging.",0,0.035665422682032225,0
5,Louie Sutherland (264.5) vs. Valter Walker (244),"walker slides his way forward to throw a low kick, and sutherland fires back with his own body kick.",0,0.0013749116889539745,0
6,Louie Sutherland (264.5) vs. Valter Walker (244),"walker keeps slinging kicks including one up the middle, and sutherland turns his hips into one that lands with an audible thud.",0,0.0013749116889539745,0
7,Louie Sutherland (264.5) vs. Valter Walker (244),"sutherland sits down on a crisp right hand as walker is coming in, shaking him up but not stopping him from completing a double-leg takedown.",0,0.0013749116889539745,0
8,Louie Sutherland (264.5) vs. Valter Walker (244),"sutherland shells up on his back as he takes punches, andwalker rolls for his patented heel hook.",0,0.0013749116889539745,0
9,Louie Sutherland (264.5) vs. Valter Walker (244),"the brit defends the leglock attempt, spinning all the way around to alleviate some pressure.",0,0.0013749116889539745,0
10,Louie Sutherland (264.5) vs. Valter Walker (244),"the russian by way of brazil follows him the entire rotation, completing the submission while ""the vanilla gorilla"" is still turning.",0,0.0013749116889539745,0
